"URL","Uniprot ID","Keyword","Link"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Complete proteome",http://www.uniprot.org/keywords/KW-0181
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Polymorphism,http://www.uniprot.org/keywords/KW-0621
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Reference proteome",http://www.uniprot.org/keywords/KW-1185
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Repeat,http://www.uniprot.org/keywords/KW-0677
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Disease mutation",http://www.uniprot.org/keywords/KW-0225
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Phosphoprotein,http://www.uniprot.org/keywords/KW-0597
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Ubl conjugation",http://www.uniprot.org/keywords/KW-0832
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Cell membrane",http://www.uniprot.org/keywords/KW-1003
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Disulfide bond",http://www.uniprot.org/keywords/KW-1015
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Glycoprotein,http://www.uniprot.org/keywords/KW-0325
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Membrane,http://www.uniprot.org/keywords/KW-0472
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Transmembrane,http://www.uniprot.org/keywords/KW-0812
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Transmembrane helix",http://www.uniprot.org/keywords/KW-1133
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Transport,http://www.uniprot.org/keywords/KW-0813
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Ion channel",http://www.uniprot.org/keywords/KW-0407
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Ion transport",http://www.uniprot.org/keywords/KW-0406
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,Sodium,http://www.uniprot.org/keywords/KW-0915
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Sodium channel",http://www.uniprot.org/keywords/KW-0894
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Sodium transport",http://www.uniprot.org/keywords/KW-0739
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,"Voltage-gated channel",http://www.uniprot.org/keywords/KW-0851
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Complete proteome",http://www.uniprot.org/keywords/KW-0181
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Polymorphism,http://www.uniprot.org/keywords/KW-0621
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Reference proteome",http://www.uniprot.org/keywords/KW-1185
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Repeat,http://www.uniprot.org/keywords/KW-0677
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Alternative splicing",http://www.uniprot.org/keywords/KW-0025
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Phosphoprotein,http://www.uniprot.org/keywords/KW-0597
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Ubl conjugation",http://www.uniprot.org/keywords/KW-0832
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Cell membrane",http://www.uniprot.org/keywords/KW-1003
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Disulfide bond",http://www.uniprot.org/keywords/KW-1015
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Glycoprotein,http://www.uniprot.org/keywords/KW-0325
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Membrane,http://www.uniprot.org/keywords/KW-0472
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Transmembrane,http://www.uniprot.org/keywords/KW-0812
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Transmembrane helix",http://www.uniprot.org/keywords/KW-1133
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Transport,http://www.uniprot.org/keywords/KW-0813
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Ion channel",http://www.uniprot.org/keywords/KW-0407
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Ion transport",http://www.uniprot.org/keywords/KW-0406
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,Sodium,http://www.uniprot.org/keywords/KW-0915
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Sodium channel",http://www.uniprot.org/keywords/KW-0894
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Sodium transport",http://www.uniprot.org/keywords/KW-0739
https://pharos.nih.gov/idg/targets/Q9NY46,Q9NY46,"Voltage-gated channel",http://www.uniprot.org/keywords/KW-0851
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Complete proteome",http://www.uniprot.org/keywords/KW-0181
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Polymorphism,http://www.uniprot.org/keywords/KW-0621
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Reference proteome",http://www.uniprot.org/keywords/KW-1185
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Repeat,http://www.uniprot.org/keywords/KW-0677
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Alternative splicing",http://www.uniprot.org/keywords/KW-0025
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Disease mutation",http://www.uniprot.org/keywords/KW-0225
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Phosphoprotein,http://www.uniprot.org/keywords/KW-0597
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Cell membrane",http://www.uniprot.org/keywords/KW-1003
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Disulfide bond",http://www.uniprot.org/keywords/KW-1015
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Glycoprotein,http://www.uniprot.org/keywords/KW-0325
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Membrane,http://www.uniprot.org/keywords/KW-0472
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Transmembrane,http://www.uniprot.org/keywords/KW-0812
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Transmembrane helix",http://www.uniprot.org/keywords/KW-1133
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Transport,http://www.uniprot.org/keywords/KW-0813
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Ion channel",http://www.uniprot.org/keywords/KW-0407
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Ion transport",http://www.uniprot.org/keywords/KW-0406
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Neurodegeneration,http://www.uniprot.org/keywords/KW-0523
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Neuropathy,http://www.uniprot.org/keywords/KW-0622
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,Sodium,http://www.uniprot.org/keywords/KW-0915
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Sodium channel",http://www.uniprot.org/keywords/KW-0894
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Sodium transport",http://www.uniprot.org/keywords/KW-0739
https://pharos.nih.gov/idg/targets/Q9UI33,Q9UI33,"Voltage-gated channel",http://www.uniprot.org/keywords/KW-0851
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Complete proteome",http://www.uniprot.org/keywords/KW-0181
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Reference proteome",http://www.uniprot.org/keywords/KW-1185
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,Repeat,http://www.uniprot.org/keywords/KW-0677
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Alternative splicing",http://www.uniprot.org/keywords/KW-0025
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Disease mutation",http://www.uniprot.org/keywords/KW-0225
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Mental retardation",http://www.uniprot.org/keywords/KW-0991
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,Phosphoprotein,http://www.uniprot.org/keywords/KW-0597
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Ubl conjugation",http://www.uniprot.org/keywords/KW-0832
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Cell membrane",http://www.uniprot.org/keywords/KW-1003
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,"Disulfide bond",http://www.uniprot.org/keywords/KW-1015
https://pharos.nih.gov/idg/targets/Q9UQD0,Q9UQD0,Glycoprotein,http://www.uniprot.org/keywords/KW-0325
